formula,target
HoInAu2,1
La5CrPb3,1
MnC8(NCl2)2,0
Ni2RhS4,1
CoB10H31C18O,0
Ba2ZnCuNi2F14,1
Rb2Mo3SO13,0
HfFeO3,0
FeCu(RhSe2)4,1
SmErHg2,1
BaCrF7,1
BaMgFeF7,0
Na2Ti8Si5S7O48,0
Li5(NiO2)8,1
Li4Nb2V3Ni3O16,0
Ag,1
Na4Si2Te5,0
Li14Mn2O9,0
H2C3(N2Cl)2,0
Ti2ReRh,1
K2NpO4,0
Sm4MgTi2Mn2O12,0
K3Fe(CN)6,1
NaNd(SO4)2,0
ZrNb,1
HoSi3Ir,1
Mn3NiP2,1
Tl2Mo3SeO12,0
ZnAsHPbO5,0
AcLa3,1
Tb4CdCo,1
Ga2FeNi9,1
Mg2Ta2CrO8,0
Cs2KBiI6,0
Na4Y3NbSi3(SO8)3,0
Bi2(Pb2S3)3,0
La(AsIr)2,1
Cs2NaAl3F12,0
Tm4CdNi,1
SrFeNi2(PO4)3,0
TbZr,1
TaO,1
Li2TiNb3O8,1
Li2MnCr(PO4)2,0
SmFe4(CuO4)3,1
As4PRh10,1
CdRe2C6(N6O7)2,0
Tb3Sc2S7,1
Cu9Se4(Cl3O7)2,1
Na5ZrIn3Si3(SO8)3,0
C5S2(NO)2,1
K3V5O14,0
Ce3Sn13Ru4,1
TaAl3,1
GdCu,1
AlPH8(CCl2)2,0
HoNiSb2,1
BaSrSmSeO6,1
Sn3As4,1
Na3Al2Zn2PS5O24,0
TiCrB4,1
TiMn4O10,0
Ti2Se3,1
Ba5Y3Br19,0
TiFeH2,1
Ba2Nd2Fe3CoO12,1
Pr2FeAs2O,1
Nd2P3(HO2)5,0
Na2Si4O9,0
CdH3NO5,0
K3FePCO7,0
CsYZnTe3,0
La2ZnGa2S6O,0
Na24Ca10Ta2Si9(SO8)9,0
PrHg,1
Ba3Sr5Tl5Cu3O19,1
TmMg,1
Mg14ZrCu,1
Ni2P2(C2O3)3,0
BaFe12,1
K2RbAuCl6,0
Al2CdO4,0
Li5SiN3,0
TiCo4,1
GeC4(BrF5)2,0
AlSiHO4,0
NaSm(CO3)2,0
GdNp3,1
U2InCo2,1
Lu2IrPd,1
Li2Cr3(CuO6)2,0
Zr9Ni11,1
TlAgTe,0
RbLiNd2(MoO4)4,0
Ce5Ge3,1
Ti2TcOs,1
TbBe13,1
Tl2Fe3Se4,1
Ba2EuSbO6,1
LiNb6Cl19,0
Pr2MgV4O12,0
Ti3V2Fe(PO4)6,0
LuCdPd2,1
Y3NbSiS5O24,0
MgS,0
Nd5Sn15Rh8,1
CdPd2Pb,0
SnH16Se3N7,0
Sc3B2Rh5,1
BaTbMn2O6,0
YSnP(SO6)2,0
Th7Ir3,1
CuPH4O5F,1
KMn8O16,1
YZnPd,1
H9C2N5(ClO4)2,0
BaCd3Ga,1
ZrTc2W,1
Gd2Be2GeO7,0
Li2VPO4F,0
LaNiO2,1
Li4Nb3Fe3(TeO8)2,0
SbSCl9,0
Cu2H13C2S2NO11,1
Cd2SnGeAs4,1
LiTl,1
K3NdSi2O7,0
Sr3U6O28,0
MgSc2Ir,1
Cd2Fe(CN)6,0
Sm5Ir3,1
SnSe2,0
LiFe2P2HO8,0
Er2Ni12As7,1
Na10Ta7Al(SiO4)12,0
Mg6ZnFeO8,0
Ni3B7BrO13,0
Ca3Ga3Ge3O14,1
NdMn4(CuO4)3,1
Al2SiO6,1
CrPt3,1
Na3U6TiF30,0
Li4FeF8,1
Sr2Cu2TeO7,1
Mg3Sb2,0
Na2HgAsCl6,1
Pr(Al2Fe)4,1
Ba3CaIr2O9,1
Dy(CuO2)2,1
Cs2LiLaBr6,0
Mg30FeBiO32,1
AgPS3,0
Fe3NiSn2(PO4)6,0
Ca3Ge3Au8,1
Mg16Al12Os,1
NaEr(PO3)4,0
Na4YZn(PO4)3,0
U(NF2)4,0
Mg6MnBi,1
SmZn5,1
MgSnAu,1
FeH12C5NCl2O5,0
Ho4ReGe8,1
K(SiPd)4,1
Nd2CdSb3,0
MgTiZn(BiO3)2,1
FeS,1
K3As2O11,0
BaMgP2O7,0
Mg2Al3(SiO3)6,0
SrMg30AlO32,0
K3Mo4(P2O11)2,0
Ca2ZnGe2O7,0
LaIr2,1
Sr3Li2Nb4O13,1
CsScAs2(HO4)2,0
CaMg6BiO8,1
TlCo(NCl)6,0
Ca3Ge13Ir4,1
Ti3Te4,1
Li9Fe5O12,1
Dy2Al6Si4Au,1
Te3W2Se,0
TmZn5,1
KMn2Cr2O10,1
Ca2SbN3,0
UNbC2,1
Na30Ca4Nb20Si33(SO48)3,0
Li5Co4NiO10,1
ZnCr4O6,1
CsU(OF)3,0
Ca2Ni12As7,1
ZnH6(SeO4)2,0
KMgPO4,0
CsNd2CuSe4,0
Sm2Ni7,1
Na3MgNbSi(PO6)2,0
MnFe3Sn2(PO4)6,0
SnCI3N,1
Ti2Re,1
Tm2B6Ru,1
RbLi2Co2(BO3)3,0
USnIr,1
Al3SiMo12,1
Li2Mn2V3O12,0
BaCaSiO4,0
LiMn3O5F,1
Y2ZrWO8,0
MgV12(BO5)4,1
Y5Pb4,1
H14C5SN3ClO2,0
Ho4InRh,1
CaTa2Tl,1
LaMg14Sb,1
Nd(Al5Os)2,1
TiS2,1
La2S2O,0
Li2MnVO4,0
CuPS2,1
Ba4La4Co8O17,1
NaH12AuC4(SO3)4,0
V3Ni(PO4)4,0
Rb2FeO4,0
TaV(Cu3S4)2,0
Fe2Te2(PbO4)3,0
RbSnS2,1
FeCl2,1
Na2VAgF6,1
LaPdPb,1
Mn2SnSbPd4,1
Li4Mn3Fe3(CoO8)2,1
ZrMnGe,1
Pr2(CuSn2)3,1
Gd3AlVS7,1
TlZn2Tc,1
Na6Al3Fe3(TeO6)4,0
ZrTiW4,1
LaCrAgO6,0
Na4LaNb3Si5SO24,0
K2CeAg3Te4,0
DyFe4(CuO4)3,1
SrSmTi4O12,1
Na2Zr3ZnP4(SO12)2,0
In3Mo15Se19,1
GaAu(I4N)2,1
Dy3Al2,1
Al3NiMo12,1
PuBiPd2,1
Y(FeO2)2,0
ErMgAu2,1
Ti4Zn(CuO4)3,1
Sm4Rh,1
Ba3Y2WO9,0
Rb2InAuBr6,1
Sn3Mo,1
Al17(BC3)6,1
Er2Fe17H3,1
KFe2F6,1
LiFe2(PO4)3,0
MnV(P2O7)2,0
Mg(NbS3)4,1
ScPIr,1
Cr(CO)6,1
K4TmP8H18(NO2)8,0
Li2SnBi,0
HfMg6Zn,1
BrCl,0
Ce5Ga2Ge,1
CuH2PbSO6,0
SrNi(PO4)2,1
Na3LaTi3Si3(SO8)3,0
Ba6Y2Ru3PtO18,1
AcLaMg2,1
Zr3Ti(PbO3)4,0
TaNiB2,1
Fe2CoSi,1
CaOsN2,1
EuCrHO5,0
NdMn7O12,1
LaMgGa,1
YBi3,1
Rb2Li3GaO4,0
SrCaGdNbO6,0
Sr6Ca2Co7CuO20,1
Ba2La2Mn4O11,0
Li3Co2P5O16,0
K4Ge2(Se2O)3,0
Cr2CoO4,0
Gd3(CoGe2)2,1
Cs4Mn3O6,0
KRb2MoF6,0
Ce4Si2Se3O7,1
Zn3(BO3)2,0
Nd4Te7,1
K(Zr3I7)4,0
NiH12(ClO6)2,0
NaSrHfSbO6,0
Ca3(AlN2)2,0
K2RbGdV2O8,0
UBi4WO12,0
CsCdInTe3,0
TcAsH2(OF5)2,0
Ti20(Sb3Se)3,1
K3Ag3As2,0
Zr2GaCo3,1
Mo2P3O13,0
CaSn5S11,0
Cs2Pd3S4,0
V2ZnH18(N3O5)2,0
NbCr2W,1
Cs2TlInH6,0
Hf2SiS2,1
La(SiPd)2,1
Y2ZnGa,0
TaB2Mo3C2,1
PrGe,1
NdDyMg2,1
Li4CrFe3O8,0
BiSeI,0
MgNb2V2O10,0
Rb2NaAl6F21,0
SrDyCr4O12,1
Cs3Ta2S11,0
LiTmGe,1
Rb2SCl6F,1
CaPr(NiO3)2,1
Ba5(GeN3)2,0
SrInPt,1
Rb2Mn(PS3)2,0
N4Cl,0
CoCBrN4O3,1
Ba4CaCr4Cu2F28,0
MgTlP(H6O5)2,0
DyRhO3,0
Li3Sn3(PO4)4,1
Cs2FeCl5O,0
Ru3C10(NO6)2,0
VH12(ClO2)3,0
Li5Mn7O15,1
H3N,0
Li13Ti28O56,1
Rb2Bi4O7,0
Rb2TiCr2(MoO4)6,0
NaTiAlP2SO12,0
La4Mg3Ag10,1
Li4Cr2Si3O10,0
In2HgS4,0
TmAl7Fe5,1
Ba2Li(BO2)5,0
Th3Pt5,1
Na3Gd(CO3)3,1
Cu3P4Se4Br3,0
Ho3Fe29,1
Sc2AlTl,1
Mn2FeWO6,1
Tb2Mn3Cu9P7,1
NaBi2AuO5,0
Na4YScSi(PO6)2,0
Li3Fe3P8O29,1
Nb4VSe8,1
MgNb4(CoO6)2,0
LaCoCu12,1
Th2Br5,1
Li2Fe2P2O9,0
YB4Mo,0
Sr2GaBi2O7,1
Rb2EuAgCl6,1
ZrTiFe4,1
Zn2NiSbO6,0
Li2GaRh,1
CsMoN3O11,0
LiHo6B3O14,0
Pr5As2ClO10,0
AlP2H4O8F,0
Na3InSiGe(PO6)2,0
KHgF3,0
Ti27CuP16,1
Ti2FeB2Rh5,1
TmInPd2,1
Sm(NiBi)2,1
Na4Y2Hf2Si3(SO8)3,0
Ho(Al2Fe)4,1
SmAg(WO4)2,0
KSnAsO5,0
MgMo3O7,0
RbNpN3O11,0
RbGa3S5,0
AlTlSe2,0
ErAu3,1
Y4Co3,1
HoSnO3,1
Ba2VI5O17,0
La3SbO7,0
Nd(Ga2Fe)4,1
Na2La4Hf4Si3(S3O16)3,0
Re2RuBr,1
Na7Zn2SiSn2P5O24,0
Gd5Ge4,1
LiCuPH2O5,1
Hf2OsRu,0
Pr5Mg,1
Cd5(SiN3)2,0
Ni(PO5)2,0
K4(BSe)9,0
Rb2CdSiO4,0
Ti2Mn4Si5,1
SmGaO3,0
PH10SN3O2,0
LiMg14TiO16,1
CsBe2BO3F2,0
MgCu2(SbO3)4,1
Na3V4(Bi10O21)2,1
K4MgFe3(PO4)5,0
Zr8Bi13,1
Ba2ThCu2S5,0
Ba9Ge23O57,0
Zn3Co,1
Ho2GaRu,1
Nd4CdSi3O13,0
LaSbTe,0
V2I3NO13,1
Zr9Pt11,1
Tm2InCu2,1
CoPS,0
Nd4Mg(RhO3)4,1
ZrU3,1
H3SNO3,0
Sr2PrGaCu2O7,1
Eu2SiO4,0
Mn2NbC8(NO)8,1
LiLa20Cu9O40,1
Na4CuO3,0
Ti3Mn3Cr2O16,0
Ni12C8O31,1
SrGaSiH,0
K6In3H12(N8O27)2,0
CsSbN2,0
DyWO4,0
Li4MgCo3O8,1
Nb2VRe,1
Mg2SeS,0
ZrZnCu2,1
Pr6MnS10,0
Tb(GePd)2,1
Dy2MgW2(ClO4)2,0
CoH8(SO6)2,0
NaVSiO4,1
FeH16C4N2Cl5,0
Li3Ni2O2F3,0
Rb2Na2MgTi2O6,0
Ba2ZnCd,1
P2O9,0
CaEuMg2,1
TlPC4S4(N2O)4,1
PaBr5,0
Li2NbCo3O8,0
CeSmO2,1
K30Ga9Sb19,0
Mg6GaC,1
P5H5N6(Cl4O)2,0
Mg14VC,1
KH3,1
NpSnAu2,1
PuInO3,1
UNiP2,1
Cs2NaAsCl6,0
DyP5O14,0
Na2Cu(HO)4,1
Nd4Rh,1
Y(Fe2Si)2,1
CsFe2P5O16,0
KVO3,0
Ca10Si6F,1
Tm(SiNi5)2,1
LiTa3O8,0
BaH2S5O6,0
CaMg14ZnO16,0
Ho5Cl11,1
TmMoClO4,0
Na2Ti3ZnSi2(SO6)4,0
U2CuAs2(HO)24,0
SrLaTa2(NO)3,0
SrEuGdSbO6,0
HoB4W,0
LuNi4Sn,1
KLiMg14,1
Ti4(PO5)3,0
GdP2H9O10,0
ZnC4(N2O)4,0
ZnHIO4,0
NaTiPO5,0
Na5Fe11O16,1
SrCdAu,1
Ce8Ga3Co,1
Sr(In4Ir)2,1
Ba4Ce2O7,1
LiGd2In,1
Ga9Rh2,1
LiSeO3,0
Nd4Ge7,1
Li3MnOF3,0
Sr3Bi2Se6O19,0
FeNiO3,1
Na3GeTe3,0
Ti6Co16Ge7,1
MgSiO4,1
UVN2,1
VH24(C2N)4,0
Er3Co6Sn5,1
CaMg30MnO32,0
Y(NiB)2,1
NiRhF6,0
Nb2ReRu,1
Rb2SiAs2,0
CsAuO,0
Ce3Ta(ClO2)3,1
K2NaFeF6,0
PrHfO3,1
Gd2GeMoO8,0
Y2(Al3Pd)3,1
NaMo2P2O9,0
K2MgCuF6,1
GdSbPt,1
KMg14Al,1
Na4Mg2Si(SO6)2,0
KIrO3,1
SmFeO3,0
Ca2Al4Si8O33,0
Pu2InRh2,1
Ho2CrSbO7,0
V2Cd2O7,0
Gd4B4O11F2,0
Sr4FeRh2O9,1
La2MgSnO6,0
SbP2O7,1
Zr4Co4Si7,1
Li7V2P7O24,0
Li6Mn3Cu(PO4)6,1
Cr3FeO6,0
ZnTe2,1
Ba2Co9O14,1
Ba3Na3(CO3)5,0
La2P4O13,0
InP3Pb2O11,0
Ce5B4C5,1
Ca(PrTe2)2,0
Zn4P3H10C2NO13,0
KSmS2,0
Tb(CoGe)2,1
KV3(PO4)4,1
RbPbI3O2,0
VAsO4,0
Li7Fe5O16,1
Mg30TiVO32,1
Na6La2Ta6Si9(SO16)3,0
Er2(Ni5B3)3,1
Mg6TiBiO8,1
Sr3In,1
CeGaPd2,1
K2ZnH12(SO7)2,1
K3Bi5(AsO4)6,0
Sc2IrPt,1
Na10Hf2Zn6Si3(S3O16)3,0
LaAs3,1
Sb2POF13,0
Ba2EuCoCu2O7,1
MoH8N2O5F2,0
K2RbScV2O8,0
KCO3,0
K2HgSbI6,1
MgP3NO9,1
ZrScTl2,1
Ba3Ta4Ti4O21,0
DyLuCu2,1
TbSi3Rh,1
URuC2,1
LiFeCo3O8,0
NdCd,1
CuH4Pb2(ClO2)2,0
Dy(CrGe)6,1
V2Sn4H24C8O9,0
Cs2TiP4O13,0
Ga3Ni27B14,1
SrPAu,1
Ce5Nd5Si6,1
Cs2KScI6,0
Dy3TlC,1
Y6AgTe2,1
Sm2MgCuO4,1
AgBiSeS,1
HoFe2,1
Eu(Al2Cu)4,1
PCl3O,0
K3BiPCO7,0
Ba3SbN,1
CaMg6AlO8,1
K9Fe2S7,0
NbS6,0
Zr2TlTc,1
Al2Fe(PO9)2,1
LiMg30MnO32,0
Na2Mg3H10(SO6)3,0
Rb16O3,1
Li2Fe3S4,1
MgPPd5,1
Na5Eu4Si4O16F,1
Ni2BiB(PO5)2,0
Sr2La6Mn7CuO24,1
Al5W,1
Ce(YSi)4,1
Ir2Os(NCl)10,1
SrEuInWO6,1
HgP2PdO7,0
Na7Mg2Zn2P3(SO8)3,0
Co3Sn(PO4)4,0
Rb2NbAgF6,1
Lu2Mn12P7,1
Li4Ti2Ni5O12,0
Li4Mn2Fe3Ni3O16,1
RbBr3,1
BaMg6Zr,1
K2AlH2OF5,0
Na2Ta6Al2Si7S5O48,0
PrGaPd,1
Na2Ga4Si3Ge4(S3O16)3,0
CaEuZrCrO6,1
Mg6SiSnO8,1
Cr2Pb3N4,1
Mg2As,1
Zn2NiIr,1
K3TaS4,0
NaLaHfZrO6,0
Tl2TeH6SeO10,0
SnHg2(SBr)2,0
Ho3CuSnS7,0
ErCrO3,0
Er2MgV2O8,0
Mg3(SO6)2,0
NaZn2HSe2O7,0
TbMgGa,1
Na2Zn3(SiO4)2,0
Na6NbAl3Si4(SO12)2,0
Co4(MoO4)3,1
Nd6Mo10O39,0
Na2CdH4(SO5)2,0
Mn2Al4Si5O18,0
UH12W3C2S2(N3O5)2,0
Nb6PbS8,1
Ce8SbPd24,1
LiSi2(AgO)8,1
ScNi4Au,1
CoN5Cl3,0
KFeC6(NO)3,0
Li4Mn5(Fe2O9)2,0
PmEu3,1
LuMgTl2,1
Cs2AgMoBr6,0
ScMnAu2,1
Sm4Si3Pd4,1
LaPmZn2,1
Li2ZnGeS4,0
Na8Mg2Sc2Si3(SO8)3,0
LiLa3Ti3CrO12,1
YSiAu,1
CoH8Se2(ClO4)2,0
Cs2SiP2,0
Pr2Nb2S7O30,0
RbEu(SO4)2,1
La15Ge9O,1
InHSeO4,0
Y4OsBr4,0
CsNaC2,0
HoTlSe2,0
Na6Mg(SO4)4,0
ScBe13,1
Ti2IrOs,1
Fe(CO)6,1
Ni21(B3Sb)2,1
Na6Zn3GeP4(SO12)2,0
Ca6Si6H2O19,0
Fe3SiNi,1
Ag6Ge(S2Br)2,0
NaNb3InSiP5O24,0
Na10La4Ti4Si7S5O48,0
ScNb3(PO4)6,0
Mg6TiCr,1
KBC3N3F,0
LiPrO3,1
Sm4I6O,1
SrPr(FeO3)2,1
Er(Fe5Si)2,1
KGaCoC4Cl3O4,0
Li4Cr3Cu(PO4)4,1
YCdRh2,1
CaTi3P3O13,1
NaO3,0
TiBe12,1
Zn7H10(SO9)2,0
ThH2,1
CrMo,1
Si2AuN3,0
NaCaZr3P3(SO8)3,0
NdTe2BrO5,0
Sm2CdIr,1
BaMg(AgO2)4,1
Ta2FeB2,1
Rb2LaI5,0
Ba3Al3As5,0
Sm(Cd10Pd)2,1
Zr4Br4O,1
LiMn3H6(SeO3)8,0
Ba2Ca2Ti3Tl2O10,1
LaCoSb3,1
LaVN3,0
Rb5SiHO5,0
TaBi4BrO8,0
Mg3Sb,1
Cu3BiTe2ClO8,0
Gd3Ho,1
CdBrO,1
Cu3(P3O16)2,0
KMgAs,0
RbMg6AlO8,0
Ti3C,1
Hg2GeO2,0
Na2TaIn3P4(SO12)2,0
VCrAs2,1
Eu4Ir,1
PW12O43,1
Na2TiCl4,1
TmWC2,1
RbTlF3,1
NaPrTl2,1
CeReB4,1
Ho(FeGe)6,1
La(ErSe2)2,1
TaCoSi,1
Sc9Te2,1
KPr(SeO4)2,0
Ta4Se9I8,0
Li3Mn2SbO6,0
AlCuH28S2ClO22,0
Nb8Pb6O25,0
Zn3Co4(SbO6)2,0
LiTm6B3O14,0
HoTa7O19,0
CaP2(WO4)2,0
K3SmF6,0
Na2Hf4Sc4Si3(S3O16)3,0
Ba3Dy4O9,0
Tb2ZnSb3,0
Pt(S3N)2,0
Lu5Sb3,1
K9Bi(PS4)4,0
K8Zr3Si12SnO40,0
Nd10(B3C4)3,1
Ti8In5,1
HoAlNi4,1
Tm3InS6,0
Mg6BW,1
Ba5P5I3,1
Ca2CrIrO6,1
MgCr4(CuS4)2,0
CsSrMg14,1
TiHg6As4Cl7,1
Mg6CuBi,1
Li7(NiO2)10,1
Y5(Si5Ir2)2,1
Ba(DyTe2)2,0
Ba6Fe14Cu11S27,0
Ba2W2F11,0
U(Zn10Os)2,1
SrCa7TiMn7O20,0
BeP2(HO)4,0
LiTiPO5,0
ZrGeO2,1
Na2Ti2Se9,0
NaSrZrWO6,1
CoAsRh,1
Cr5(GeN3)2,1
ThInAu2,1
KNaCa3Mg10(SiO3)16,0
Li4V3Cr3(TeO8)2,0
Pr(BRh)4,1
Pu4Rh,1
La2AgIr,1
K3Na2SnP3,0
Bi2PbS4,0
TePtPb,1
YNiB4,1
Na7Mg2Al2P5SO24,0
LiInI4,0
Th(CrSi)2,1
SrMo(PO4)2,1
YLuRu2,1
MgV8O16,0
BaH5BrO3,0
KEuHf4O12,1
La2Ge5Rh3,1
U3Sb4Pt3,1
K6Sn2S7,0
NbSb3O8,0
NbMoS3,1
Na8In2Si5Ge2SO24,0
Na3Te(AsO7)2,1
BaGe4O9,0
RbTl3O5,0
MgInHg2,1
ScH15C3(SO4)3,0
LiFeH12(SO7)2,0
Tb4Nb4O11,1
Ho2CuIr,1
Nd4Cu3Ni,1
Ca2Nb2CuO8,0
Ba9In4,1
Na3HfTa(GeO4)3,0
Li4Ti3Cu3(WO8)2,1
Be2RuPt,1
Sr5CaCu4(BiO2)4,1
Ca2(BO2)11,1
LiMnPH2O5,0
Sr3YN3,1
KAgCO3,0
Na3Li2Al(SiO4)2,0
Na4NiAg2S8N5O12,1
PrBi3,1
CuPb2(ClO2)2,1
BP4(SBr)3,0
Mn2AlO4,1
Fe2NiP,1
Li2MgMn3O8,0
CaTiCuO4,1
NbAlFe2,0
ZrScIr2,1
Na14Hf4Si11Ge4SO48,0
Na3TiN2,1
In7SiN6,1
Li2ZrF6,0
PaGaPt2,1
Li2Ni(CO3)2,0
MgFePO5,0
SbTe2,1
ZnFe5O8,1
CaMg6Cd,1
LaZnAgAs2,0
La3As2ClO7,0
LaH18C3S3(O2F)9,0
KTaO3,0
SmMnSi2,1
Zr4N2O5,0
GaP(H2O3)2,0
CeAgS2O9,1
SrV2P2O9,0
K2CaZrH16(CO3)8,0
MnPO7,0
Sr3Hg2,1
NdGeRh,1
Nd5Ti4FeO17,0
LuRu3,1
Er6Zn23Ge,1
ThNF,0
Ce(TiAl10)2,1
BiMoO3,1
Ga8Sb7Se8Cl29,0
Tb4Fe34C3,1
Ca4TiMn3O11,1
AlPd5,1
Al4Fe2CuP4(H8O13)2,0
SrEuFeSbO6,1
CsRb2CoF6,0
V4Cr2O13,0
Mn7(PO8)2,1
KNaHg2,0
H(WO3)4,0
BaPr,1
BiMoO5,1
Sr16Fe16O47,1
MgP4(Cl5O3)2,0
MgFe2Si2SbO9,0
Lu2Zn17,1
Na14Ta2Al6Si9(SO16)3,0
K2RbCoF6,0
Nb2Fe,1
Mg(ScS2)2,0
Tb6Mn23,1
EuCO3,0
YTa3Si3(SO8)3,0
Na3U6FeF30,0
Na3NiPCO7,0
Ga2Fe2S5,1
MnVAs2,1
YMoN3,0
Mg2V3WS8,1
Sc4Ni,1
Mg14SiNiO16,1
Sr4Mn5O15,1
Ge3Te,1
Eu(SeO4)2,1
Rb2LiErCl6,0
V2AgP3O11,0
Li13(FeO6)2,1
KMg(CO5)2,0
Li3Sn3Pt2,1
Pr8Br13N3O,0
Ca2TaWO6,1
KZrH2OF5,0
Cs2RbNbF6,1
K2(NbSe2)3,1
Eu(BOs)4,1
Mn2Co3Te3O16,0
Ta2(Co7B2)3,1
Ca5(CuN2)2,0
K5Nb4O12F,0
Ca8Mn8O23,1
Rb2NaMnF6,1
Na2HfZnSi(SO6)2,0
Ba4Nd8Cu3PtO20,0
Ba2Tl2Zn2Cu3O10,1
KPrSiSe4,0
MgSbPt,1
TbRu3,1
CaAl4,1
AlCu6H18SClO19,0
NpB2,1
BaSr(CoO3)2,1
NdBrO2,0
Ca16Mn14Al2O47,0
K4Hf3Mn(PO4)6,0
BaTbAgTe3,0
SrP11H28N9,0
TaVRe2,1
KFe3H(CO)11,1
Li4Nb3V3(NiO8)2,1
Y2P4O13,0
RbSm2Br5,0
Ba2UCuO6,0
V2P2PbO10,0
CsTlBr3,0
Li5Mn3V2O10,1
BaMn2Fe4O11,0
Li7V7(P4O17)2,0
BaRe2Sn,1
LiLaSO,0
Li7CuAs4ClO14,1
V2FeAgO7,0
Mn3Fe2(GeO4)3,0
LiN,1
FeRh3,1
HfPd3,1
SiI3,0
Tb2CuIr,1
V4Fe2O13,0
CeSb2,1
NaLaO2,0
Li4SiPt3,1
Rb4P3(PdS4)3,1
K2HgAu,0
In5Se5Br,0
KBa2As5,0
MoN2O3F2,0
Sr3(GeAs2)2,0
CeMg2Fe,1
Cs2LiIr(CN)6,0
Mg(MoO3)2,0
Li6Mn3(PO4)4,0
Hf2Al2SiS5O24,0
KNa2SbF6,0
Ti3Sn5S12,0
SbXeO2F7,0
Dy2Tl,1
Ti(SeO3)2,0
TiMn3Te2(PO4)6,0
NaCeTi2O6,1
Li4Mn3SnO8,1
H5C2S2N3,0
NpSbPd2,1
U2(InSn)3,1
CeAs2Pd3,1
CuSbRh2,1
NaNiO2,1
Sr5ZrTi4O15,0
Na5In3Si3Sn(SO8)3,0
Gd2ZnPtO6,1
ZrGeOs,1
Pm3Mg,1
MgCr2Ag6(ClO4)2,0
Cs2ZrO3,0
Sr2PIO4,0
Mg6AlSb,1
Sm2SiSeO4,0
Te4Mo(WSe)2,0
BaMo(PO4)2,0
Y3Ge4,1
Ba3SiS5,0
LaBi5O9,0
Ca3CrF6,0
Sr2AlV2GaO7,0
Ba2Mn(PO4)2,0
TbEu2NbO6,0
CsTiH10C4O13,0
CaLuRh2,1
Na2Eu2MgTi3O10,1
NaCe4I7N2,1
Na2B3HO6,0
Rb2InCl5O,0
Zr5SiSb3,1
TbSiRu,1
CaMnSi,1
CoH16C6(N3O4)2,0
K7VN4,0
PrNdIr2,1
Ho3B7Mo,1
Mn2SnRu,1
TmMgSn,1
CeMn10Cu,1
Sr2Ti6O13,1
CaIn2Ir,1
NaNd(PO3)4,0
MgVBiO5,0
Nd2MgAl,1
Na3Ag,1
Sc3InN,1
Gd2W2O9,0
TmCu5Sn,1
Li2Fe2CoO6,0
Na2MnVF7,0
Li2Co3(SiO4)2,0
Rb2Co(SO7)2,1
LiRuRhO4,1
YMg2,1
RbCu3P3(O4F3)2,0
Fe3PtN,1
Sr3Nb2ZnO9,0
Ba(InAu)2,1
Na6TaAl3Si2(PO6)4,0
HS2N(ClO2)2,0
NdAl2Cu9,1
Sr2LiAl,0
LuSi,1
Ba7Al13,1
Li3V6N11,0
Mg14CuC,1
Cs3Si,1
Lu(MnSn)6,0
H4C5O2,0
PSeCl9,0
Na3Zn2In2PS5O24,0
Tb4CdRh,1
BeSi(AgO2)2,0
HfU3Sb5,1
CaZrSi6H2O15,0
Tc(NCl3)2,1
Y2C(NO)2,0
K2SnHgSe4,0
Nd2NiIr,1
Sr7Ca2Al3(O4F)3,0
P2H4RhO9,1
Nd2CoSb4,1
Fe3Ni2Sn(PO4)6,1
TlCdI3,0
NaLaTa(PO4)3,0
Sm3B(SO)3,0
Cs3Mg3In(PO3)12,0
NbVCo,1
Al4Si,1
Sr(NiB)2,1
Pr2MgSi4,1
Th6OF24,0
Ba5Ca2Ta3O15,1
BaSiC,0
CaTiCr(PO4)3,0
TlGeSbO5,0
SrHf4SnO12,1
P3H18OsC6(SO)6,0
Ti2ZnIr,1
U(Zn10Ir)2,1
SbH36S4N11,0
CsMgH12(ClO2)3,0
Hf6Zr8Ta3Ti2(Nb4B27)2,1
Li2CoNi3O8,1
Na7Sr6Nd7Ti20O60,1
Re3Te4Br3,1
KCaPrWO6,0
Na7Zn3SnP5SO24,0
RbLu(SO4)2,0
Ba5Li2U3O15,0
Ca(ZnGe)2,1
Ba2LiFe2N3,1
Rb2Mo15Se19,1
Ti2MnMo,1
YUAs2,1
BaSrTbBiO6,0
YCo5As3,1
Tb5Mg(MoO6)2,0
NdEuHfMnO6,1
La2Sn3,1
LiTeHO4,0
K3GeSe3,0
V2Fe3Co(PO4)6,0
TbSnPd,1
Ba(InP)2,0
Li9La12(SnO6)8,0
SeN,0
Li4VO3F2,0
Er2ZnIr,1
LiPr2Pa2O8,1
Na15W7N19,0
Y2Pt,1
Sr2ZnGe,1
LiMn2(P2O7)2,0
Ta2NbRe,0
Na3V5H26O27,0
Mn3Nb(PO4)6,1
CsNdS2,0
CeHoMg2,1
CuPt,1
PrAs,1
Cs3Tb10C4Cl21,0
Ba3NaRu2O9,1
V3SnO8,0
ThPO5,0
Sr(TlHg)2,1
GdIn,1
InF3,0
AgIO4,0
Tl2CoS2,1
GdMgAu,1
SiNiSb,1
Co29Ge13O56,1
Sm3Np,1
K3C6N9O,0
Li4Cr2(PO4)3,0
U(C2O5)2,0
MnH8SN2O4F3,0
Ba3FeGe5O14,0
Re3Mo,1
Zn2ReN3,1
LiMgCr7(SO4)12,1
CrInNiS4,1
Al3Ga,1
Ti5Ga3,1
KSrEuWO6,1
Ce5Sb4As,1
Tl9SnTe6,1
